to,value,hash
0x112d352e59ed2165052f2fb00e00d3b4b87552fd,2042,0xfa9454dfb9d7ae91a10f8d424f9758b19c12b444bcad95a5357d54e7416edc37
0xc607474cef5bf48859a889b76312cf423e0ab9f3,2042,0x9500ce9e468f628ded2fe53626b80cf9636c2fabb5d890d5c7f0141c02a77c9b
0x9adddd6e2258a5fd09398c6a35b4565959fc2d22,10950,0xc589d2d73ff9410a96b6f3ca52a028ebc3d418cac19e4d9c9b42613f7da35b8a
0x648a58121dc0de4436837dc585ded4fa5fba6d3e,2042,0x2f40d08f34676da6490eefe036f5ff9912ba4082ee77e1456beffe3edbbb6d4a
0x822c495a38f46ef3fa01bd5509f3c2411b215022,2042,0xa9173b33fb1d55a46d4a09e1f73bbf34d64d94d854c51804bef16268af66a96d
0xdc82142e5fa1ad18bee3f351d0c820db63ca5a91,48214,0x4350a52eae04769ecec332086b39bce548653cc2ef989398a98a55b49b2cc07b
0x439073c027ccafb9cfcd05e4482c14a76153a744,2042,0x4144a3fdaf3c0cd9d13a60f3078039e01063202c659b0753bc5ada487079eb30
0x1c9621c32e61f6e7a64ef8a59b2479b418a86b2d,10094,0x1acec47c21f5f07c884bc2c808935655d4f0cba142a878a409ee12ddd7bb0e67
0xb3b1d2405f16afc27a83fb9a43e1da5102a363d4,10094,0x084fa0d4c11c764a7216821cbc80d559c253278e2dfffd3a173d7641c19c1df1
0xbc347a2049d8eb90af12d25eadd2f120f5506488,38976,0x1911ba69534802667f165e2bd411bf6d49ac3c2e4513c8a7313ea63d66eb2ec9
0xc2d916a9e1216cb8d160ec15817b99fb5612a340,2898,0x22ce0d0e583d0724d1a50545defa65d5fd954235b5622bc6e72b80a8d353524f
0xa4ba47858ce9935c69e736c01af5d4d81ef641cf,4940,0x0b593ee5c4d63be19bddd923e82f2cca38524aff07ab640e9325b2b1bf31ecdb
0xda6bf1dc76d4f166472cf329ead6a19d19be72aa,20420,0x41b3f31f499bc4a63623b613a67eb7aa71caa2002e71ac4bee576bc67d3b5126
0x6355a6741074ef4f7b6eca5db55340db2db05564,2042,0x64a83cd8912e170377aec61b0edbef86d87c4b1dd406849fcfd80cf28482fd3f
0xdbe2258624f94ab8ee30ceb67b2a078b24bb6d6d,2042,0x9285d2abd785be898e6e34b9e0d5319b2d919f993533a2693d528b02d4dd077e
0xe4f8288e2e7eaee5ac51dc8a8270715156544246,10950,0x0f7dc7514dab599ecdf8284a26c8db81f2460ec14c57a8b12c6392540ab7659c
0xeb942400d63b23f9bae882500f211d8c4de3db07,2042,0x1e54abd0f7ef1829b9b8c6931db2f50c718fa655964bef57e4713fb701914340
0x76db1a8a8dac24b14506950ae64100a38e25f5d8,14178,0x49e9a51c0858d3c5a46c1979e01943197afce6dcf1cc9f402e7c76f254234c1f
0xa7713002b2feb25c7843330e526474166a498b9e,13848,0x0eac53f74aaa987e863907b0b92b9250c6a476f7101e577c65bf2ee0f5e0840b
0x9fa09b6bc07bf4a70357072134130be3d9a4dbcc,105764,0x71d1d51ac46845431386f60a5b4d4f06724a93f0fbbf86c17c744eb1369fa7ff
0x1e8527693fbc4d956209a72b96defd23034f61e2,2042,0xc6507a942a49b764e4c967b5eda439ef86a823ba145a79a2d25e0994d6a8ccfa
0x324eefcf61a89e2799be7dad6e9a666f294deaef,2042,0x0f1239e6279e79223616ab11fbc36834e3828d5cf9f8fb1f5126f4f1a7c356b6
0x8d98d7929c68c814e8a511343c99f09d78f2eef4,15034,0x349e0de461d33c9b1489607146d63b55837d762a16599152a5826421b575578a
0x8a27acba7199454cb01d56504b5d2fd0dced293e,2042,0xc246e08ae18c31ab5750ba0c542b925eed1edc686ba228417e239d102cfd55e2
0x9b12a51a0b846592498817fe07983e5cbbe528ff,6126,0x1188a0c97d2eb7eacf7210e6839ee8f00e6cc40a7ce64961a05318afbf45b350
0x4ff0989aed36139596384c2137a356964d8db2cf,12992,0x9c07cf295c078b0da5cb74a0f335d408ae50e4dd9cbbb53af8ba588f6d8205e9
0x776721b88f68ac620bbdd33c17433b1852a20715,2042,0x65a82a94e4925ee98ee4d656fee3c9e51b85080318702c0187bc710e8c2fb958
0x6d1ecded71c902883b942964fdf44d214ffc91d9,10094,0x5a9d341325fad479ef05d47949f77d6ad3ed35cd4bbf38aad5445433c5a400fb
0xbb04b1b77be30e0a534dd5aa590a48d1d8f7398e,2042,0xe30f0af470ec6e086403008ae875ff747b038600e9542b794d9c11be321d5f39
0x3ad9f4baefe66b3ce86ab32a3ae69c87586678d6,2042,0xf01a41f8cb6c3b19733ff26223d608050a0724779cefc086eac0d60733e574d7
0xb233f2210183d823166ebe37e067d5acd56f791f,2042,0xbc97d2f23ea6699c091ed2f7afc95b7b11177b700fca38c850af5340f67b4c16
0xc8123bae791f267f953e09d2eb50284514370b11,2898,0xfc5184cd9a08e5e5494259d6136505fd81bef8837393d6461df8c0cd13c1ffac
0x31ba8dc3538c6a87b957c48b674233efe7ef76f5,10094,0xae1c9383b3fd1febe55fa0d13b538d14679f8a5679f53a348fe54d1e85f49637
0x239c74655d4a1e9e4cb7aae25c5771878cefc77f,10094,0x1805b83b81f15d01280cd999fd0fc606e8fec93905093ed4288cb67f7546a79e
0x730ca4dfec76805297bad7e51f2cc5bcb8c2d6a1,4084,0x6785715c3cc5f081581f89eb4bf372b1bd90c703222d369016c7ea703cb3e2b1
0xd3860466ddeb2580285f3a8843e464012f171694,2042,0x01f588ec9b81e4328fb50391a8b5ec02bf316d728f552a3abeb348558993510a
0x340f4dffb3148a7817f58e993edc743de4eb2e57,18262,0xfa272f37b44b7f13aa870a5e61f0ef88570f8fa28db2140da43a9c85241db6c6
0xebced2d753d655e321af6ac3de9c4e1ebfaab435,17076,0xaf013d509e8de12ece330ce064f85f0e4001487c1d74377a31437acb68b2dcbb
0xfae4329dcb62fc669f5665201a0b44e5ac8b8357,10094,0x17681a8c32bf7d7a60bd500c099ac551009667a600861a32230bb8c80dd313b7
0xfa425da6cfd0ffcfb4b2d2e53ce1921c5497224b,2042,0x8797d5e3d5accaa4acbd5db603796c68f04dc912551a947c3db6f5598288b697
0x0792ae449a90e18d7a9bdd79abd848f3235f88ca,2042,0xae390fa22ae99a9b0b132d9e3f6c072458cfb699e2eef06be8eba30701f54458
0x7a65ad5e1ca5f05b0bdbfb0c46ca56a9e25fab1b,2042,0xcb3240b287d9347250e340b5147a91898e6294b0b8475491a24499ebbaa9a148
0xb1300028fb06e718109040143d36f47b434f7a09,53038,0x37aa571e47b9e4a92d7d628f1ddc242cc81c0d55309987368fe2be6fbc17b80d
0x6ff58b85b55b8b3d81bc42c9fa84300052e61d14,10094,0xd2098a8739438910441cbf0073ba7a05a681b2fb3f038c518ede1632a5ed158b
0x87885aaeeded51c7e3858a782644f5d89759f245,5796,0x427727e32856df21d718be5cfa18ab23c9d776a99dfc5f488bba63b5459d7702
0x75429ed7e7ff99eda0b4201575d264dd1128e121,2042,0xd60354aa025cc04280663bb154a5ef28a98b78d4e94548842e8d2fb6f88f017a
0x0f2e136ff215a05a65dd5e8765c7dd49dbb19517,12992,0xfcecc4ce85338a368e92146cac67fb7e248f4017240d0df137b3484307cbc974
0x926d2562cd25e2a8988449f61271c19ff65d2c04,2042,0x031d0403609ddf08c7a2e08262f9e67abfb5f09def0b3dc65388518ba1960afc
0xe74207386ac0dc2091da54f39b617ee0720efb69,10094,0x04509fe761c04f2aa3114593e61508cc137707e1789a742a61310bedec5ffdea
0xcfbf02c3d7c315b7459aa8186c3b7e35613b9e4e,2898,0x5fca99e047a3f3e8f88e4783bd7a4af1213f2b289970e37036c5763506a1fc94
0x4f81a33ac741a0898522b1c98c971e8167980f5c,2042,0x0f807d7435289f03876a0b25eb6dc308a1c12f5a73416dcdd5c7114987e1185c
0xce7611fde1155ca71cfe4e81bc3e4b5f41eec3d0,2042,0x7e0469cfe444267dec65cf8edb67a8c571f85d7095b92fa9f40ccad08c973d70
0x7e1e6194fdf9b82d682659e3e5e7dcb94a207f14,2042,0x158c871702fd943fb98f7a01bc4dc30c7b67ba7ed5d9f38d0fabca743f4c8890
0x7ca21d74eb16f1b588b4f3c52781b12698f150ee,2042,0x53b350746c7951806b620e93840b05997c6714fdec108fa555a0b938ee4d8755
0x04d0c64d8b303586af5cf6bb37db16bd7b78c43d,6126,0x56dc9706996cefe90f9b93ef812f79d42cafa5635a28ea358c9fb92264426289
0x1146a773957657ddc328c6aad855e9dbfb6364ec,10094,0xb3d0c50c366e8ebd4e678755881f20ced712f8de4576f8997cca458b3366e2c9
0x2ccb1cb25695af8f4ff38352c2696a0af8297d01,10094,0x42ef9aee8286bb4b97b0aff12b5b47f9da4be3f08285ec766c25b226b25282b3
0xb671b3816d46da4dfe70b0c7190b3752f7b97c90,2042,0xf2568e504d50d3389209e4558af6a5686f1db35614d95c22bf82912b46314797
0x2e28bcd70a11bd873c066f8afbfdebc8a54f1995,2042,0x8deb05fd9bebb075947d7b4a10db9f3fe29e8cb3da6af58be5fc42b662eed758
0x84fb708b4e974ba95861dee9c0121fa12d3b87c2,2042,0xd002dd312d33852a809303cb6f4628cd194d88bd6ed54acd8e5036d8f3be0dac
0xd2c49de32ad1a108404dc553cfa13fe0c51f180f,2898,0x91adf6efc95fc2bbbab130bb570aa0431e30473902a17c00bef6f219ed197f58
0x1e0a3ea6a7ff450653b0fd27952d80dd19c6e122,2042,0x2e7cea9868d4aeea5cfa1ecb819312d0c2b7b1b40c02ddf960cdc53a7aa9b1be
0x8c8dce446f864f101689194e363ba938ebb5920d,46698,0xb0cc92043e4179cd49e48090f45b118c67d90fe93f6e6fcfc845ae49d7a163d2
0x306004e70ecb186dec5ed7314847b1b0c7cd7570,2042,0xfbae391184c28a3d5f8df7aa89495b6edc08fced53102786c13bf5533a848d52
0xfeea1aceefbac256f9566a25daf04dad6741792a,10094,0x835d03d4bd4608f2c47ee6a7b87db88a29974f60d987fafd794da4240a349ffa
0xb1253369154801cbe8db5262bd04403299de2be2,2042,0x03c62771b63bac88f034e3a097abe6269b7ed13017bd0564b9680bb0cd18a9c0
0x52ad4186a8ef9c1b3aaa6d6dca01f8d489f90744,10094,0x86b585c8ffc5adb9c552d9781566537973ed7bd28d6ff386be13b1bb86247879
0xa320ae016d01b0870b4a8d2ed572cad3975e886b,2042,0x7b02aa5ddbbf5a55a617887d78eaf2c37c601091ab32c10f062b43e7061dc6aa
0x72e56e233a0f7978e1057e06cbf4b9071c825548,2042,0xda76270b1967ba99b039f49248a765901871e4d2b0039a81b7186bfed4f18d8e
0xb63cb51ec8f11c5f324fe7750a06da607cc42b96,2042,0xa46b5e513364f0cb418b352390d19b4b1f8515794d89a1c7d99b8323bb895d24
0xbdb473a3490ba371ff446267c02df3f77648c70b,2042,0xae52d9c86c00ba912339ca41f6dd359baded21b87dfcbd3b7b8146dbf29ae959
0xe864a6a53d803f45e06692edebb924a35910e793,2042,0x76668b9ce491619a64d8592d4639bade42ad40066263fffe99ad5f034253d548
0xc310173e1c2c8fb437433ea050abe42596250125,2042,0xb43d2c55a8e425fe67bb03219b5881f4e53a69b14315c734d7651ad19df63fbb
0x10caaa4936592cabc556ba82cb940bb44ec5f879,2042,0xe464162a5b769949e9f3adb99d2a34e3bddf33bf968ef3f2f72ce0c943ff532c
0x58d4ffeaaf65830daddd82506402e8557c804225,2042,0xd9e5bcc6f2a9011f6a679169c548c4e6eff1dfd73c4f17fe45962f289f840eb4
0x34f49d19462bca4169d66921312e2562f1502cef,10094,0x13b69316e347debc6a6f0f74497165599732c048e9a3106c514f7294230c7380
0x9148dc0b030f58685532c49b5fd05c23ced07d98,2042,0x079b932c6e931ac54ac1cf7f50fef8347f49ddf948848ee7f9d03ca3765467a6
0x6c93ef41d7854ed541e00ee035ebf43d5356e8d8,12992,0xa83b4d0883b65a99ca989d9eecb5fde4edb112382249ac3c725d0c47cd02b95d
0x608f0a54b97604a528b48c7164f6990a03e241ca,2042,0xaae96f3ed571803f5f48a625ee62ef355207a91826164a2f992e7b0585a9d3f5
0xbba79fdb474be2ee8e92750e0636d68c65fd02f1,2042,0xb2d0f24b310b9a3aeecae95e850895ca52ddfa0dc9578ee41e567bb9034fab2d
0xa3760a3152e2a212de3ef37799c931f68ee03c1c,2042,0x6f23ee656c1dd794177fb57d008331b1bc452e7ab0457a2b7091f172fe71a3aa
0x32b4116db2b1268b2a97abfd17e777a2286771ce,2042,0xb9a74c071fadaaf140fbc1f7378fda85304e858be79bef0c1937fad579347ffb
0xe21554a7db9fdf8ebb08099209a6576fcd9f41ee,10094,0xb6b23a59ed2af99583f920dc58cd145751cff8da05032825c139ab6763dc9cc8
0x19c411ff9e5711c7ae393e4f37e52f5d791a2e85,39832,0xb33163407629b236b5fdc6647bd84a2ef7d11939f35a9ba4e7ee6f8fda1f43b0
0x4663d431aebf6089a188dd4f2f5a7a626260a856,2042,0x897b72a14878a1a1614885f85fe883b8ad08406377a16e802d03769b6987e0b5
0x648a58121dc0de4436837dc585ded4fa5fba6d3e,2042,0x2f14733a6ed27d9778d1f9f0e04d7b613e4dfc96a0d8a93a93cc8660520bc14a
0x0539ad2e33e5afb754665765c47d1812871737eb,12992,0x962bd14fd169bff5360bbf255966df5f9363e11976a73f9e38391c7403612520
0xb26d05a94dfab88224143c0faeaafd63e1ac0c8e,2042,0xb187fa01c68e53dcbb6101471ead76b8c7bfe656cf63a9b151a75bb43cb0db07
0x02e6ba30ef5c269c6dbb7af211444743f373766f,2042,0x68c0ccf60b7a82df029de8d8eccdee8070479441ff01cb94e0c591fc4a9d8a61
0x277196a3fbd2673bae7dd309b69b84596fc78830,10094,0x7b1eddaabe2dc024cd730d3ef2c09860cbb3e79acf84037ca6e8389f65873c6a
0x376516fc381ba3662d1012d9c7cd9be019f3a3b0,2042,0xe568a0c7fd540d11416c99e6180e65f29bf33d1fed57955228f15b4951431710
0xb26426d3bbc55e4406f25bd93a2cc9fc9d5e3226,10094,0xc0d8513c8a174087097290349096a9750ecaa6a576d3beb2973a219fa3a8d215
0x0e29dec92ccc3d21a38745f62b0b7f9d4b64c752,2042,0xfc71281124bf1b171c73fb896e6127c87a3ccea2ff1931b99aab92310cbfd99c
0x4404d74ae60276ab353decc5f4690ed8c2b44910,10094,0x167d40c3bc26b620796a68893536bf3a395b717021e2485f6a54ef78e3efd920
0xa66e6468111e0543e590bbc39e4ad103c345b219,2042,0x8915724814d968def00c88623f21f64be38b626fdc11055bc326244e3370edc8
0xd02d297f98ae88630973dce28c2cb29bb59f3802,2042,0x5eb586cf8b20c537f39fc92c87133d32ce6eb78e5a7b67d3802dd601b8e406ee
0xb6aed479c7cda7fedcc8b3402857e1bc78dd393f,2042,0xd9f80b080c01366066118e08a4b422c94cde4a316b7549a3dda49b53fa3f7bb8
0x4ac21c597fbe55f363abdd698f1fb07d5f04c9f9,15034,0x7067c162b97eaadae1d9b60ed2b564c1ab63c0d835a0ae0646de71b1554281e2
0x8471d92cd0d98bee82258c106adf147bde76ed9f,2042,0x35a1818a29014bea4b40a332205ecc30c341520387dd7856a147be6881cd2f16
0x8d9c19b7638766f9997e4f14462c16b9e19a6c61,15890,0xc415d6a2b4736ba453c28d7ea96826c9772353ecfd2c9b90f35a5ba0778158dd
0xbbefe0feb68a56723a66dd8c01282eaca9965e99,2042,0x652054b2d9a7346a37d12b04bb4e66d90dfd83058bff6a302ffb3bd7eb8f2a00
0x175e393539e93720b962d186c70fdf1a362c8fd7,2042,0xd3ad9f5a88b0d14483d43168fe97b24390ce801bc09bec3c24494ede3aaae82e
0xa67f71d39574b6cde8bd5fae38d9e4c7a55e29df,10094,0x5f4880a427763a115b53d40a32e17c566eb3015667bac712efbf4591caffc39b
0xa13d2f3aed54a0169ff84dc36b6e825fede4a5e3,2042,0xcf649de6cc671fefa3353e47779178522069acc3cd4ce381dd5f7f81511c14f7
0x92e9b91aa2171694d740e7066f787739ca1af9de,2898,0x1e98a9d889fb6e96642e4d9685d090eb6605339a7fbef588b51315ab480d0d16
0xaede560f293199aeb5f5dfd9fbb8c8b1e20ff62d,10094,0xc85c63dcc584b1723d171cc05a69f9b2f5c9bcbbd0abdad4a5d252536cf728bb
0xc16623d4ee642deae4d5ed64c1cbb87290f939bf,4084,0x101aaeaf133a37309824602c520da915718d027256a5ac01dee7bbcc5291b7df
0x7b8766b7fd12a1e113216d24bd8cdc3c86e614f8,16746,0x147bb3a651fea32f86562998a47894be1badc3275ec382a8970dfe03606d9b4a
0x6d5596d228c44453b0e16d1e4abd3f14724773fb,10950,0x0bc71bba0c9892a3212522e3da80a0eb97f08f008c443c35a6ee9d2aac1b5d91
0x542d53a9ac94b2f1fea63fd2f218d0ec7cbe34ed,12992,0xedf99a0bb3eb61a9015358abdc679120fdf8a816c6d3e3e35c07abd0a1430b0f
0x7bbd5fe942bc575c6027d95aeba67fb5d04e431d,2042,0xb39a3c51d29aff18953d47e1ec376b2207e15321bd282d9cc75b5aa69197f6a1
0x836946c4c842e03d90624a26b8ebde7e465b7c4e,2042,0x528a185129564220f8c9e620aa43c0ce9ce265ee5137d263f5b93db7ba78c14e
0x506cfc1282fcded0372608e5ef20b679825958c5,21900,0x3e59ea3b10326593d3338c39c8a62deebc29d4815ff181520b7b1828fae6e4fe
0x92cab0199d81b90fc819e5f8f9720ce895f28465,2898,0x56ab8d107a625f1557a09154a79001472b6dddf6e9c3710745979b0aed058944
0x04eb8b4da1888304ddab7f2e4be423d6dfd58e28,4084,0xb8ff504ca39c4f1f9d5566524e7c7d042dddd0e945470544749fd9a6e9754dae
0xf9710226a0f47d5413016a6275347221ab6fa5f3,24272,0x09119de566b75032c8c88d0f4d05fb12ea6ec71c60e29b1349d5269a10505190
0x30594eda9d9a36c21585b54a5a755ea0df3719ea,2042,0x3b86d8133591fe86e487db7666b003ced2e3c69217c5d242ba63c7ae624db007
0x16a0edf95c600b9ff5982f79284bff3a5cf2d7f7,2042,0x1634c7d8cf4789488401b4e98cb006e010d72d6a56c4782eb6e4f2ff1670283b
0xd02ec6dab0b647208c5c4dc3c43a7d8dd1a22b01,2042,0x8d692139d2a0c596c987346ef235944a8368bb0b9064a972b1da645e90a4bc1b
0x12fde14e7fb5a6af3bfd7d8aecc9f55668b20ebf,17076,0xd0e0ad1789905d63d75e0c8b75a914de5b9d49d0855799effc1f0979f8cbe918
0x860afa5ea27b847c93882d2a08f9686e55bf642f,2042,0x2794dc0cbea02c4fda57cc57e7a383ca5914ff49e1c2f7f8b244aa37b30abeba
0xa6661fc5fa09cc18a65ca254317d91e7fcd09c9e,2042,0x13ea5b0bb92d1e8652776513884cacb0fe35661ca2a071b83e8a2bcf455bc58f
0x686dd2a17066ce577fc1e9d50eca4feb1b3a1bb9,10950,0x1f65e62f4ea08ef8870b22baf24d3d73062e2955beebe8c566900854842163df
0x59b661276c0aa7441516d80fe3e59202c3712033,2042,0xd1959be4f05e587d49015e38012c2e31896eec74053701a2a1fb4b46adbf0beb
0x8d1725f21dcb3266616b659ea25fbc356eb20c5b,12992,0x05065d8ace0afbf247d3eb0129066d7b2f4265fe5e752987a757640bc3954413
0x99cd5b656e258a35a952c9466c0b18fa3c657d4a,12136,0x9e8af87bf1235620aef21fcde368b62d86619ae538b9763ffbe8657a5aba56a1
0xed303bd83474a4337cbdee2b954e64aaf00bd2cc,10950,0x6869f3f5333a79343a8e085cc4eae62174149aeedceddf2c0f1e02496b69e535
0x7eb413211a9de1cd2fe8b8bb6055636c43f7d206,40492,0xc59f7b8b3f057d32a350425ee300d52e0ee7088e4534c5060335eeb65d1717a2
0x1183769cbff41e7c0a6a99c7cfbae91ffd1cb60a,28026,0xb356caa99d59b2b9cee85e72fd9d7d49d6813767eb50624412079d5d961a1e02
0xf1ced841c777d9135d2084f8269f0f6239e99522,4940,0xf09d3e0e5b94ff2dab839280b57a2d64445020508f4af56bfc12cd99e754e98c
0x4828869c68ce66f13b96ad24f4422f5537cca8a1,22230,0xf35da45fa242a4c2d9becc52ca3b236d820895ba6b920aaa8e3efbedf14bc54d
0xbee44bae6c684b708d3e70c821a4c50af3b059e1,10094,0xfc5adf69f0f12df728da15a86b728b65f4f4d3e4f215f3e01a64701f9dd13a2e
0xb6b25f5601a8702c70dd45d680198a3c419379e2,2042,0xc01871d19303a958e63ff0cd0c334baffc423804706b66b65dbf38461c5bbd82
0xf76ddd76fa47f1adf55c5bc1c9000e7a174f4a13,10950,0x251f5008cbfce3a9740b069112c742747623a5c817088e954568071c85c27266
0x5b80c10ca43b6f1199e4785cb979879876624e73,2042,0x69286f001c69e95d2473a912f15436a68f71d96dcae730359a4cdd929c0f8bad
0x31d447ccf5ed1905287ca964b72f5fef01682944,2042,0xa1a510b18021c817a88a6ce23915732b68a86e99809fe7db38d13c52d4499448
0x63de70a49e77db0334c36b57e2a16a1eecd0c688,2898,0x5fe50d04e5abd0021c886c286706f7877521f7dc070c68c193064f5bd91bcbc6
0x3b29589a2bcff5af8ef40c9231b46808752c83ef,2042,0x85e7a5fa52411d96eabbfcdcdd8da3a4419e8dba35d7d930f86549b22fdd64d5
0x39fabb59a80df2c595bd629940e5b8c0b6386789,2042,0x2a9aaa9de3663de2d418097e560ec1a0a1a1607324fe7e1865e0d08c17cf0115
0xaa44386705e2ba9567bf3790eec5ba71c53f38b8,2042,0xaee92745b8eb545238c76016722e35ea57555bfd41a7d872e7c65e5d901e8c59
0xe53127bdb72d6f5cdc2dc661a11513bae74fcc38,2042,0x0928f3eb89f9b749213772fc831319c1591c340194b60c036a3aea762c6dcc20
0x81cae906cb64522eb55b2f4e9279ea1ab7c2e648,10950,0x28693f02160bcb43d7ec329a5201cc2d13e3c3e28766a2cf32063d7aaa30363d
0xcb42f27583f6cd0ec2d0757482eaf95575dbdb94,2042,0x4b048c6f2fcdfef9b4247327ae24c283c19637e459080c67ff6f85ffdafa25df
0xb25689c9b83f243c0c740ebbbc27b6810ebb5194,2042,0xc7ceae458938e3748f7187fcb3e250adcad163422f2c596cd3c52a491fc0acfc
0x6a790cf85792db7ac24fdf45cc1783f76b4c8faa,10094,0xd8a3caf9a6a4bb22d9171c072a83eafd76306e5689352ddf41ff8713a9d6402c
0x4917ad2caf5c30462bcfba6c2baa91cc46cd1f10,14178,0xb540e51a86b970232ba36e9e0202cb85d58559d2f449e51f6cdaab5f27a9c6a1
0xdfe9def041c0a05d3de86d24adaa8f9a31cd0118,10094,0x0879f92b19e414e4f3b857ccac1ab034aae18503f1b0676a10194811be399cf8
0x862eb245e19172dc3da2e16248ade9deba757004,12136,0x81c3dc5562a88271ad298039b934811cfd28c8f70865b18e94dda9e47d06d6c5
0x2017236d9258b8d47fc4b14472b8f5ce4e03a82b,2898,0x9e211a3e44b994c0213f5e5d2ecfe56d4f371ce5992258d8db503b687b6e7995
0x84cfa6214befa72c56784d5d6ff7fc0be57f9901,2042,0x7de696eef62162a14c15e224b974d73c2dc24267e0b6b83f224cc29083772880
0x5f95c912adcce204ab4cbfc112f20d7879bc6653,2042,0x6030c14de42730d1a66f43032a8d960a4d5332352e06ff51530194b1a6a67385
0x5b20783f4baabd33bb53dd77c9b0459f5701e36a,10950,0xc91a1d2caabd313974b0abd03e0928741a71dac155b4abef3f67c0af578b71a9
0x7489cde23750c0e5bab2be7c415ae519d7252389,2042,0x5ce5825c6504aeb01b2bf4c32303c256890251ce9b42174d42c88cad9b023885
0xb76db14ae47b4894d0872051872d3978e8d9c46e,2042,0x06e2500faffb0f737b1f223fe5d5d119acea74f8c2cc430b983b73f98d7d7805
0x415bf8c661ad1293a746337f8a3b5787b2da51fb,2042,0xe1bfb22ccfe9f63051a05b3c10218558835de61e763426e2455db29093fdf30b
0x673fa22fd5e891585c6de578a3ae8f8cdfe2c94f,2042,0x0c7ffdd59d775247a92cc8b216bb30e861c1646ca93137f2df4ca81773a5b951
0x2b21df9b759da0610ef911473e6e9fd71711783a,2042,0xe145ee11d3f9f5409cd56a63d533dbed4014ded06110534de109d012271cb884
0x46e992299fb47c7ae51af7f0e7984a3f7d44a400,13848,0x713611fe64e151adb1bb66c81fff1638d5daff875da4ef0bc3bfd18f8ea1f52a
0x41083afc6e8e823885153272dc8b4dd2c52c558b,12992,0x9c465c1bf6118fbffda1aaaabeba52ca8915187f157113ca7caeb5b7662d89e8
0xc55d765bbd35e495ea519f0a170dedd30363e114,15034,0x1b2bac0a776253441b41642b62e5dcd536b90321d628e6e37397457b5f47380b
0x2ea72c1f1b712b0e94bf36bae6eacffcef595d3e,10950,0x71761d254e551542acc66cc37723f73007f39fa5e43f3b0f61b3fd40d97cba85
0x1cc1c5f71fe7c1a135cc060e17493bafcaff2b45,12992,0xb68acb609700542dfe210c589c45f93601588b57639fb430dd2e7d3fdd89acff
0xbbc5e17749a63e5b799469a225ceb1683257c8a8,2042,0xfdd75010e36c9882cb6a4ec298f7a42047bcecd668d2d23140e43adc7080195a
0x271f35ef6445c2b2fa432d217bf3bbb13dea0634,2042,0x5621b665e98ea8f748b6ab88d01796b93ffd75b56bab7fcb52454fcbb5ccc0c9
0x2ba15c966648ab1954a9ea391827d07b4ff13682,2042,0xd17693af838a9b8418348249ace31b13fdbdce06c5a6df8462c866b92d575226
0x5ac7983a4faafbee0150a8bf8100960887f1b102,10094,0x57427a2f1830e68b5040f2088ce26485a73e65c8e6a29b0fd7cfda4df06b38c9
0xac7829fdf868deb685c81987404f69fbd9e8bef3,2042,0x43afa8c7730a4dd27999ca1896cb93a3ba11815725f0b48cb79e5c7c35683dad
0x89174f75016a26b3e4a2e874331a53181bb94c1d,10094,0xa8878b4766091ff3077709a2bef7e4bab2a2ada681913bbec1332d335a41be26
0x567cc590f9b88889325afb9b16221be744dfdd46,4084,0xc0aa5dec98ce73aa758ff7a03170ab6187997e03218524cc334db0afeafa52d7
0xbda5ec592f6a86e3609af03e4558bfe8703be5ec,17932,0xf8010e17a3f7c362c285b5b973859abf5228e31a27d89a49d34638b67743f886
0x23ce50059b9a2e5dcde0199f66506368a38ed3bc,2042,0xc28216d4d35af1ebde54dbf8a679585a0375833585e40a2d64d545a1422425fb
0xd87bbfdb6d02f642a859c9d76ecebc928ed5434a,12992,0x47f0268c61576f8b9ff38bb11bd099fc0e4189b3e662dd0db5d9175365692d09
0xbe6b5dbba3d59fa6a0c3d5bb787aa5d5ee4f535d,2042,0x6f0083917956e1629785db804a0dc965474cbbe3f2ee7c765783fd1d7aeb5247
0xab39a88e851a7843e1de9bf4349f0591aa5182ba,10950,0x5546000ac6b04332f77687af38b2e99f524b5ad359ab6ca2af3aeff990022f65
0x526fb0fb51d8892f101ba529fedd12117e7abc31,4940,0xb6b1d462865d66009fc354de09198165cc8fd3ca5d09403806b3820c0e19b715
0x8217cc277a8edfda132a0123761e1d2aa795ecc6,2042,0x52fed02a9fdbf24f93e7cc1605aee1fa3b190a3c6cefd20168dcc631915422f5
0x01c20350ad8f434bedf6ea901203ac4cf7bca295,110142,0xa63bf54bed8a47300e9aa98d2e16d8574b2547ed3907237f39ef7908c22ed508
0xb3c4bf884bd58e2673326030eb6755de4573ebbb,12992,0xf7989c9f07e9b13b12e88fd143f1ccbde0a068a8e43fc4f73684d484402d9024
0xd0f5a3d49e7baf7f48722d25ed13a9b0ada60970,2042,0x54bb0561b77aa3575f888c6f8cf0a480256685459e62159c87ec8e30dedcc1c5
0x70afce457d416779738f25fd932760b9e27ec8fa,2898,0x4ad19cbf8781f15d4831e9d3de1a81b41830011aebd333e93e165ecd42bbf7c2
0x77b691dec38da63b60b4adb4c153a17c18e29ce7,2042,0x9dad03c232dce4103315ce74f304a9d3c060282eaa16d141839c320e70f9bebd
0x1248d7e30f999652d2982a8db416ee1dd4dd3ba2,2042,0x298f7ec6db55fe46622dcd7050e44870e69c9deb17cfb997c4d734c808ae6e6f
